MS_sp MS_st
1.5722443789 0.3577000726
0.2412125725 0.7017541385
6.3153099298 1.4084365058
3.2893112412 0.6901521762
2.4500120325 0.2018658509
1.5573158559 0.3447048323
6.994932722 0.3022908715
15.471718986 0.6966672883
10.178007568 8.6756153814
26.903759533 0.9882780904
1.5667044938 0.18366145
6.2140445484 7.7205080354
3.5847040935 4.6718232205
0.2136575314 2.2492584345
0.0406445303 1.9804023106
0.124050059 0.135487062
3.4854668065 0.0764226043
1.1901461141 0.2536100189
1.6951140193 0.2190812275
0.4879734874 0.1958534515
0.433675354 0.5775468565
3.246766037 0.2697583164
24.179354504 1.3653379604
1.7516145453 1.3877234177
17.199313667 0.5254523744
0.2613093067 0.1036616097
0.5372476108 0.4975135516
3.7337150604 0.3035003082
2.959842562 0.3822971621
8.4522429984 1.2290408658
1.5145186976 0.4844554883
0.8264550674 2.338088883
1.6238565833 0.5586700126
3.9904715682 0.0838687454
2.2259070595 0.0745453462
17.05835586 0.0218707782
0.5010991262 0.6281911628
6.6881089277 0.111921117
8.7886819891 0.8969699776
23.953032306 1.4000965171
19.902884921 2.4306871227
5.436475824 2.5066224517
12.822247922 2.6154142668
5.8658566827 2.9838561039
0.9824191293 0.61736877
0.1170321564 0.2996128751
4.249649312 0.0690080753
4.1517040929 0.5327912438
0.1675324214 0.828107809
2.4176923908 0.7879745697
3.6541753765 0.2444216263
5.2165692204 0.0861603309
0.862044267 0.1718996485
1.8479492344 0.3432965555
2.9916599403 2.0600447677
28.17525253 2.66012372
5.2236621979 0.0701647654
2.6062428606 0.6173053511
32.065123132 1.4939179353
0.8164217479 0.366258066
1.6802269584 0.1192711885
2.5082673844 0.1436619896
1.7981521729 0.2761757086
0.8841375045 0.1920436747
1.3662057613 1.0016735365
0.9800485865 0.15793475
2.1932604589 0.251217226
34.938085616 3.4579798867
1.1375030086 0.1164652826
3.6943816024 3.1485774894
7.1991449767 0.2622863853
0.9285918934 0.1150152086
1.4073259917 0.2747245797
0.2672497228 0.3365148971
5.6032793655 0.15353064
2.4309025996 0.2058254959
1.4753474723 0.1520231705
0.8717917673 0.2432774057
20.84526458 6.988460017
10.761150074 0.8797626538
4.3829142848 0.0928009856
0.316023691 0.3658340199
1.7407357618 0.1534729118
3.3546664536 0.0702028215
0.6383917584 0.1554931506
2.6877819259 13.812368951
2.3686529798 14.28040429
1.9444518156 0.0857387037
1.6060480953 0.191320706
3.087808853 0.0916255474
2.1527540598 0.0210133584
5.4266855392 0.1115692053
1.2879666941 0.1811896721
22.957744937 2.0146349908
23.566245998 1.6790575135
2.1738224327 0.2321750846
1.4777272215 0.2393864453
0.8087225322 0.1181898928
8.7139821252 2.4121279665
36.714944905 0.7805335326
1.9906264969 0.1556144103
2.1820547088 0.15043637
4.6343998881 0.0527319094
2.2546245661 0.2217440525
0.8257962005 0.3618374573
2.9071814705 0.3800164374
4.0086734176 0.2848181744
2.712456743 0.1623983567
6.1645161857 1.3672521923
16.498006372 1.6961763309
9.0168518796 0.1262454345
4.4696676415 0.8434423446
7.5267024149 0.530105893
1.3720146363 0.3556850988
4.4209885566 2.5750441396
9.1276081939 1.1341302712
2.9345858805 0.1179193681
0.7798823528 0.366479399
3.2440745286 0.1595037032
0.7262498227 0.6558128621
4.0992439398 0.1450911705
1.2280455121 0.5611286113
2.8192406016 0.4316096344
3.5840166862 0.381446757
1.7236506454 0.5380160246
2.9400090732 0.9644736244
23.048163398 4.2849179215
2.2478668489 0.2371438788
1.4428318369 0.1593864122
51.321018676 2.8501314274
0.7838715956 0.1665225873
3.866473632 0.110984491
0.020461485 0.5155124765
6.031462656 1.3943558696
5.9491814219 0.10974737
7.8456767602 3.9459392126
17.080308412 2.5889930996
8.1770220684 0.0866761365
0.9959473673 0.3140428651
2.9674933244 0.1388177265
0.2562390707 1.6856952126
5.2017629018 0.1043555895
13.486435685 2.7971251299
2.7102931282 0.0934090869
4.3300880347 0.2469860306
1.4646136252 0.1307564625
2.5940550231 0.445207636
1.0865319423 0.2552639165
15.537688066 0.172517927
1.5345804075 0.6246916854
14.605357728 1.6215144492
3.4098732518 0.7128939744
4.6219587635 0.1760987137
4.4478681112 0.151387033
9.2292997038 0.5387264567
11.397222904 0.2673845382
0.5600856781 0.5401686382
1.949931256 0.031859972
0.6204335186 0.1434045306
8.8229919516 0.4154089837
0.0417141275 0.7613526273
0.8849276278 0.6501669115
2.468502416 0.2173513823
3.9443703471 1.0259405276
10.517766023 0.2820636819
3.61045209 0.0913767679
4.6016132345 0.2197262665
8.0936269688 0.8444827071
13.07623453 2.0199851511
1.7330830346 0.5343643822
0.0350049823 0.2780216765
9.8534484184 0.124464749
0.9064070185 0.2241202631
5.3237906045 0.0833096002
13.245713429 0.2920096751
1.1066858626 1.1364048159
6.4309989502 0.0431450397
1.4929959752 0.3189735872
1.3047670131 0.4120856158
17.264775607 1.3892260809
2.8425479857 0.4048202135
7.195810748 2.0751232184
1.7822994765 0.243137296
16.061209597 0.3808654791
15.062902232 1.5565424729
2.4393700664 0.1733928453
3.4511496027 0.4388114955
1.4242473306 0.9938218796
0.7474398674 0.1485871307
3.6996201115 0.1436757252
0.7856860111 0.3425670155
1.4510380009 0.1603177093
1.3088653704 0.1578826613
4.4226076011 0.0851159127
24.94595759 1.1117700739
1.6280282679 0.6201657539
4.9309683563 0.2305959109
2.3687450183 0.5862383844
1.9910848829 0.2061501497
17.236003895 0.6653770585
4.1869134776 3.2161934887
1.8854318522 1.710198441
15.316428962 1.4539719157
4.6333860508 0.2953492302
1.9978124477 1.7273229334
0.9452532204 0.3085617835
2.0679872697 0.5247292379
4.322162139 3.5038916534
3.0897819111 0.5203644436
3.2409092058 0.2311961486
3.7204974565 0.1605241351
0.3117980869 0.5091473505
1.827091238 0.1468258823
0.7322885707 0.2632166588
4.6674850792 1.1303316613
0.8102186803 0.3979204272
31.026057837 3.5763261225
22.493882988 0.7148873267
3.6621265499 0.3218886757
6.9694248255 0.22632161
1.5486470108 0.9196026612
2.5678128564 0.9870902425
9.1239522926 0.4700290053
12.31769251 3.7190411416
18.653023558 0.6837948257
0.8852361648 1.3886173097
0.282243595 0.2130519068
1.3812632894 0.5891012718
0.162837659 0.4209666134
3.0297125692 0.1509098635
1.7153955691 0.6110795481
1.5802752263 0.2031713373
0.1095085083 0.5542990382
8.396278931 0.8562418111
2.6772248068 0.3578200033
2.6980184011 0.2226202036
0.5523421956 0.2875628427
12.662028061 0.0411850211
27.479244917 1.1476733475
19.944480941 2.5754014245
15.388143225 1.9057573533
5.4911871331 0.1630278549
3.6059058813 0.1099310162
9.8436891041 0.1072414023
2.9120540744 0.1290591508
4.9665789106 0.302669905
1.3739609588 0.4998054479
5.3648989152 0.1079621589
0.3921342471 0.4975997927
0.6689963154 0.3621430673
0.7057108284 0.09046122
6.1297927657 0.083405549
20.909327738 2.8499279062
8.5084574119 2.0340111731
0.3622831037 0.2693515703
6.4701975637 0.3917438084
4.7627639964 0.6827023259
4.6194579858 0.0539890717
1.0286274692 0.0713188001
4.2335161348 0.1617587662
0.0313905024 0.2908868276
11.962014765 0.0601811906
25.139370734 3.3561212028
31.127528082 5.6699887883
4.3044224173 2.1449385975
5.6558949572 5.3381187831
1.8285556203 1.2672188159
1.5026127754 0.1765230431
0.0210135663 0.27148584
14.193818466 0.1583656037
1.0360338004 0.1421021024
1.1429157893 0.8144563978
2.4748209253 0.4165304904
0.2928538434 0.940707599
2.321391513 0.3194155933
35.586190091 0.2545872422
3.4197403083 0.2196926829
3.4215595496 0.1334171879
0.4936275597 0.2206846773
3.5965541754 0.676952637
1.9615750023 3.1593002196
12.704907248 3.6836513937
3.046118407 0.4556672074
2.7668441561 0.0972518919
0.2298866087 0.3034087304
1.5128962009 0.5425838944
1.8111112213 1.4333224475
0.7467392438 0.9230303767
2.2704039109 0.5356961818
5.9259708585 0.110708256
0.8732361498 1.3235110827
0.4907105023 0.6696484906
7.7933415468 0.3815742774
31.771692326 1.1763397213
2.7041732032 3.0407181572
11.136196276 4.427566264
1.5216053462 0.2587685309
1.403285185 0.2012076975
3.9617750333 0.0599096299
1.0362701385 0.3067056411
13.824764576 0.0122589613
11.855262013 4.2265971292
0.1437768772 0.4310691819
2.5938994793 0.4822616741
0.5315210956 0.2742472359
1.4680606162 0.3551748218
0.4885141308 0.5762476787
4.2098735712 0.375304086
3.3019559156 0.2689757377
2.5114672485 0.0900930514
6.4378301722 0.1265796574
2.225815834 0.2940713815
2.2181062076 0.0850411456
0.7031549477 0.4492406129
43.361542203 1.8119667715
33.117782933 2.8238797597
83.555511853 0.0943513152
11.39092442 0.1394095469
3.0027315998 0.1642599892
2.4954317147 0.1789695796
1.1711809013 0.2414917305
0.5290145121 0.3852735055
2.4863688723 0.1529985631
1.2521245536 0.7226081974
0.5212346459 0.1763479043
1.1358386764 1.2931849766
0.0082538526 0.1582740659
4.9865879588 0.3383181134
27.1263246 0.1258994368
3.4947388436 0.0655883744
0.8233937517 0.5726745479
4.2288881109 0.7394766294
0.2467151737 0.5532312322
6.6742845049 0.3641854861
2.9572946597 0.5467450486
5.8050924853 0.4830095006
0.4523556022 0.1482937094
3.4845621387 1.2785940047
0.6795622524 1.8119171671
1.6233925187 0.269696154
18.865264322 2.4152302637
1.9893435624 0.3046300732
1.8109738782 0.0476607157
2.6474100825 0.1202480632
2.0686533382 0.1868507098
1.5341501837 0.3968799946
2.328926939 5.0115937688
1.0202571591 0.5848761336
6.4450857527 1.5845201426
6.2482215126 1.9484679384
1.1260710611 0.1562902136
7.9893532992 0.3051572088
0.9300418475 0.1650752816
8.6737407637 0.7159178149
0.6656425179 0.5125959014
2.9012336243 0.2587318597
1.5187799708 0.0956617716
1.3550359731 0.3835138383
13.189470103 0.4569754424
4.3552764751 0.1022864941
0.557382795 0.2650694123
13.971006881 3.6258922403
2.4301194726 4.3435688968
8.4687785304 1.3512300917
0.8181740108 0.6773699719
1.1556976367 0.4272068403
3.1565374268 0.6210926021
0.8420424817 0.0390980827
0.8668002334 0.1741979875
3.951592629 0.3598519752
0.1723168384 0.1672747618
5.7829162098 0.0820287558
4.6380137506 0.0584428256
2.0843997284 0.185247134
3.8546579519 0.2450059465
5.1445758269 0.4048936048
2.3427899328 0.2505628354
1.9679730429 0.4596726169
4.0107804507 0.8042998467
3.6642821162 0.2813599643
4.4008278475 0.69472428
2.3862596553 0.1846123838
4.3008588496 0.3662215677
2.1829057353 0.0550029456
0.1217528177 1.6674648564
3.9958053063 0.0777952453
0.0938637843 4.109004036
3.0868708561 4.1814990744
4.8850257354 0.5689980458
2.3919475027 3.160743261
14.594951148 0.2187390719
31.670975704 1.2401505355
9.5014138903 3.3831835047
1.8603195785 8.4565991576
1.2470718867 0.2574833607
11.799148801 0.5275902094
0.3855065066 0.4910095834
0.2264716777 0.4516324724
0.8801433223 0.6071146644
1.3078875749 1.0933899917
1.6737800103 0.1773695331
0.9955068655 0.4484186425
2.1345863933 1.2906160887
0.5166958397 0.25176299
4.9171822338 0.1593146083
3.7108793338 0.3563036195
23.951225696 1.6331365758
1.9893912424 0.3955725703
18.254628454 1.244491847
1.5001057905 0.3280761099
2.9846783031 0.0520739695
0.9670069763 0.2609984874
1.5349466583 0.5126980514
12.826124794 0.4078459351
0.1727743234 0.3159221121
1.6457411593 0.1608096038
5.3382394542 0.1276750343
19.680489106 1.6191575467
2.3611855629 0.2076985485
9.7215065716 1.1062424505
2.6416609724 0.2931241555
4.342308106 0.2331280576
1.3300857783 0.3821870743
6.6392196644 0.652678332
0.5104643574 2.2477540965
12.36509613 7.5673871336
22.901570743 5.6946864722
11.376797425 1.0400561494
4.6724281394 1.6299951311
1.4612635058 0.3889727465
1.1678221608 0.5643074592
1.355056878 0.6195105111
1.8974310804 0.3630290496
6.8539746612 0.3186241747
0.4450066817 0.3703936489
0.2734316075 0.5011983792
6.7121652911 0.2539758035
4.1411235826 0.8157211736
5.7782415665 0.5959432948
0.3304705238 0.3078330479
18.000406521 4.6616535866
1.6170917306 0.8104902304
1.0072172159 2.6406867771
2.5903667411 0.365812793
3.5453547021 0.265298344
1.7990970956 0.8453251832
1.1565671624 0.2068103806
0.427312096 0.1059346137
3.5098636394 0.3355678529
3.1434005287 0.1880840942
1.7578349831 0.3003469561
2.5783725013 0.0888395699
2.0823477965 1.8311441964
2.0672236832 0.0941163832
2.8059795902 0.3552098745
0.4257929351 0.9793298202
2.8704315086 0.2187821751
40.594050621 2.8562197162
8.0224957206 1.4780370433
1.3165845837 0.5466688431
30.659459227 4.8318559631
21.73461361 4.3689534404
1.0221211626 0.2326824853
6.5863642429 0.4906510784
26.213385756 2.6994561495
16.389970807 7.5099509467
2.4673064295 0.2878571759
0.3313394029 0.3159359999
6.2700309241 1.5022978326
1.9599599117 0.7847684185
8.1779542589 0.3712234076
0.6963995738 0.4627246495
0.2936384712 0.3722650397
3.1895650059 0.1800199875
3.5271565193 0.8740404066
10.742820012 1.4625357858
2.8528724551 0.3804435939
2.5944995162 0.9756543966
0.3687689011 0.8203769761
4.0393134756 0.0600852812
6.0978100631 1.4328077019
1.3222422147 4.8046574342
0.3254812054 2.8708291112
6.9176042769 1.2018502951
0.7123861854 0.1973756312
85.842655688 0.0845103443
2.0219491174 4.1444345396
0.1507836233 1.0669845519
1.9709117423 1.0491497586
4.0678101255 1.4045284904
0.7099340787 0.1075676688
0.7146822381 0.3896272947
13.09676836 0.3079557512
6.3059262667 2.4429444219
8.4751319875 0.0935277296
1.0070871461 0.832878532
13.298109378 6.2748650684
0.8088259628 0.273622756
5.38128336 0.0829790438
0.9390199057 0.3911999377
0.3004892526 0.5024671704
0.4476238187 0.3868373518
8.647791095 0.4203583443
0.399234542 0.4737051241
5.3664583354 0.1886065602
2.5515697282 0.22683233
8.68284307 0.16792318
24.454463534 0.2875050763
51.100568691 0.3317374902
1.9066560572 0.1756379345
1.6838572836 0.1285350319
3.0311926984 0.1338625727
39.601613574 1.8413588466
0.7337748283 0.2585926554
4.3119729957 0.3834198332
9.3938122909 0.6609330216
1.7760656732 0.2136100321
3.7730518744 0.0602380665
30.672088945 0.6150540531
18.458946359 0.951013989
0.1823516485 0.3084833112
3.06657565 0.1610751275
3.9427854885 0.2260562457
3.1894773598 0.1535392733
4.1279384833 0.0752404045
3.0072973967 0.0648172569
4.3549600106 1.8394334626
1.3090773831 0.4225004122
5.6961802503 0.213290842
4.460533855 0.2993835628
1.6596968887 0.896436546
3.8293625591 0.0896863477
0.722441643 0.494836098
3.1740244246 0.3129048263
0.8265199797 0.3432960498
5.3797590666 1.2612106111
2.2542202362 0.1350266898
31.85136979 1.051294531
1.8508521822 0.0225756143
0.1815319455 1.1977340993
2.5584060292 0.2407421905
11.026823396 1.3411558315
0.765732706 0.4285017227
1.2531473082 0.872339328
7.9042023786 2.2295766609
5.8418399823 0.3338646391
0.3640937779 2.4206610429
9.2048748853 0.0372419605
4.7803915598 0.3855425966
10.293998239 15.578251974
0.2962533465 0.8684633073
22.763599326 4.5806785433
4.5708415012 0.0782802573
1.9057838259 0.0988586232
4.7603434031 0.2068898224
3.9586061533 0.2072934146
9.3734706383 2.322051552
1.6099699116 0.1436543798
25.18266777 1.9135557821
4.0916088 0.0465347559
9.9894879057 0.9833215095
0.0312704 0.5270798754
5.9465126907 0.2932952776
3.4941681759 0.3004172655
6.2451333719 0.3946543166
3.0249933959 0.4964919679
2.3121027258 1.6747601007
9.0423808221 0.3496661033
3.2098279729 1.0734516651
2.6957052597 0.8202184235
1.4456136119 0.5339113935
1.9518013361 0.3446127006
3.5410882964 0.1119696209
0.4534807733 0.2608936915
9.1519643513 0.9470328975
2.8803985001 0.3873280381
3.3713610988 0.1782034739
0.6035373043 0.9820368181
1.3141063855 0.4541960514
1.1163052235 0.4516990597
2.670325206 0.0711515437
6.2685473414 0.1684787021
1.453382152 0.1271946056
2.941641669 0.3083149061
0.4891611833 0.2389251246
0.3481606882 0.1278908271
2.5720283659 0.2583435946
0.9276006077 0.1537956777
1.6561366837 0.3431848487
3.1219720697 0.3617167906
4.2376697322 3.0413001981
1.7352642423 0.3266924584
0.0238750066 0.5710976574
0.7499245826 0.6532719423
1.0296043801 2.4353959443
2.2748807262 0.4927304958
46.800802231 2.5516520114
2.5643832238 0.1570981182
19.530141987 0.0836253913
2.2420974571 0.7324548721
4.1502428984 0.1486620004
3.8051955744 0.1083915937
3.9397795636 1.9685325017
3.2902312136 0.2574402811
4.7876016193 0.8827792093
1.89012809 0.3981249969
2.8460621748 0.170075103
0.931000939 0.4172460609
4.4126595631 0.9889672761
1.5168115883 1.7251374697
1.0146240105 0.2116022042
0.5968620506 0.170063449
1.9929799344 0.0905314469
1.3712559912 0.6204106027
9.0301702508 1.6684364128
7.6122417215 5.150234009
31.975850804 2.1181914924
21.008127727 1.703397707
6.899050395 0.093254307
17.699789269 0.3390971533
1.6454468152 1.3693582293
1.2204192639 3.2311853097
0.8188446271 0.7456731167
3.1643880836 0.4145539623
8.5497508565 1.0658607196
4.7143903274 0.1055693095
7.6393155305 1.5994729204
3.4857405159 1.5699976598
1.3659074493 0.288880135
33.085890836 6.0956527599
0.3319334837 0.3498043773
0.6348628308 0.7496804581
0.4220507358 0.2311161478
7.8708799899 1.3770822438
3.0947028239 0.2881498472
4.5449534918 1.3628559355
3.3809309786 0.2441577712
1.5579375632 0.1605517968
4.2428875597 0.141530242
0.4194555024 0.3791455959
2.8234032945 0.1533873957
7.0285877148 13.052304851
3.3089775133 0.2783371633
4.2778039315 0.2325846133
4.7987586033 0.677342087
4.6578401949 0.0785486876
9.0704498456 0.2515021753
0.609267036 0.8250054208
2.9166988865 0.4579551406
10.439524915 0.5229084614
1.9698110939 0.3737863714
0.5883597243 1.3810660583
0.789743007 0.4692970234
18.188342486 4.5509288635
45.020688383 1.9935180735
1.2379565122 0.2368928362
5.2382482641 0.8000600134
3.6888298982 0.3095820867
1.8713510015 0.1914182038
3.2363785341 0.9208498409
5.1349018418 0.2732898111
50.701650641 2.428846685
3.9747154523 0.3157627105
13.467859464 0.0306102277
1.0060690037 0.2042097781
0.5145245963 0.326024082
0.5598376576 0.7141538271
4.5014221265 0.6720965202
37.226258226 0.3674912234
1.3277842438 0.1412183297
0.5035507274 0.74927176
5.8594101638 0.115106642
1.7097323698 0.3663754852
1.6725995277 3.6838380599
4.671718789 1.5318443062
3.3778473431 0.4556481252
4.0564501395 1.9781827769
2.5058903966 0.0708420594
1.3808353403 0.3928528323
14.643313644 3.1560712636
6.5939969776 3.3549409399
1.2790796047 6.1516644708
44.58662194 4.0610907507
2.1284583972 0.5015539932
2.8466601053 0.1757328206
4.0203380894 0.556379036
3.112669647 0.1633771658
3.051276204 0.237334039
2.641494759 0.2047836887
0.6269778385 0.324807217
2.2527387528 0.1467833712
6.6470663645 0.2990548857
0.534830079 0.6546326199
3.5405535579 0.3925982725
2.3786163861 1.288593532
1.2491959278 0.4026491722
16.731167027 1.4292418842
1.0899544277 1.6732125989
1.1363532131 0.426722554
2.2876921085 0.0948575134
2.2564606623 0.0770527897
3.4718963702 0.1034311357
1.0850714379 0.286034117
4.6888651599 0.4468073166
0.0410402636 0.7893859309
16.803508181 2.9918652608
1.6393973891 0.0435596687
4.8538676861 1.2622224964
9.6791815788 0.4319186049
7.7672870723 0.6628358068
0.1019934924 2.1233854717
1.886139383 0.3416007188
3.2499689873 0.2466203756
2.7333189247 0.6744370381
0.9856205178 0.6686892906
5.6215014636 0.2369387706
1.0777923499 0.4069209998
0.9167240633 1.0981622009
0.5349619969 0.297257069
2.7783601186 0.2020258168
1.4945521526 0.3277811212
0.6818956204 0.5914888603
1.0689116314 0.1409079519
3.8524654364 0.1744765264
2.9239337227 0.2536544613
0.371844815 0.3221857725
3.0418286533 1.2553379785
2.5945858473 0.7286713914
12.883426546 0.6297071248
3.5557074842 0.0831318723
0.4116619085 0.5551734152
1.7140231356 0.4928555466
1.6829261534 0.3376024987
1.0489858632 0.2089211363
2.8392218681 0.1041241614
2.4592528059 0.1190622988
2.179436044 13.201598084
6.1048478537 7.4632355911
4.0280151552 0.4247255669
15.019081594 0.5083273373
6.565897851 0.2525802897
19.658871671 5.0819769959
0.0251380804 3.3356232017
4.0394902578 6.1851540865
0.6437653481 1.5053610608
1.413052892 0.3182440008
3.2194077284 0.1741158507
24.253218084 2.3561802412
3.1791366832 0.5810188466
2.0669902229 0.1984577461
2.7256222278 0.071599394
2.3994848674 0.2828663303
2.4541268445 0.3827896077
3.1717186481 0.0907774749
3.3207367298 2.3562198392
40.522654718 1.305178834
5.1869071042 0.4357382954
3.2188361613 0.9283935512
2.2165993452 0.1400448046
1.0447707338 0.1524046671
4.356413927 0.1408609113
3.0357961413 1.033347465
3.5885072561 0.0933864721
4.5322836174 0.3154963681
1.1434212064 0.5386561235
5.0158603766 0.0578148155
21.256290889 1.6221273212
5.4941760763 0.0882426321
0.3848105375 0.2588322497
4.0082182371 0.2517721451
10.627251004 2.5944426279
2.0699683713 1.0549811075
12.44359745 0.4855396679
5.546681757 0.3787029307
3.5216972251 0.5344355373
5.0192288016 1.9424693806
1.8195388947 0.3761235207
2.7467771639 0.7546297538
1.4340831946 0.2429502097
2.8452322453 0.2094417028
2.1587782511 0.3083899251
4.1151320225 0.263834255
0.4461390613 0.4753940837
3.3548716665 0.1039420718
4.2980203074 0.4438487127
1.2385571585 0.2606372413
4.4644395957 0.2782288303
3.601647012 0.1875506119
4.933853894 6.8179498053
6.8048567057 0.8044421229
0.169289296 2.4340858487
2.3054993683 0.1409584628
0.0792146607 1.3273251025
2.6346114428 0.0424424743
3.1040807514 0.2526475843
1.660039212 0.5243186973
2.2519879802 0.2539127195
3.0184123043 0.3351134098
12.779335719 1.663147954
0.3947184003 0.663705076
2.9220205999 0.3186241217
2.9450059556 0.4938963541
0.1555263965 0.2654542663
0.3452695946 0.7006115878
0.2207704486 0.2792205363
7.5488372454 2.9817368795
1.7485493304 0.4495224826
5.5713134752 0.3183069167
3.6400013369 0.7210008691
12.829293587 8.3947763765
7.5056772878 1.4494192163
26.651196025 0.6072378832
1.5276251022 0.5194344496
1.4988183346 1.0096963964
10.376422133 3.4498949625
24.244913593 0.8005805704
4.1146981171 0.8558740879
2.8043546171 0.1742617884
0.1096220125 1.0190170581
33.852903187 2.5019643749
0.5782335973 1.5980827785
5.3326937532 0.0752115066
1.1448518593 0.4505801242
1.4763270606 0.1218810165
4.645158464 0.0589025972
2.2465255077 2.4442486378
1.1509908166 0.1205176663
1.4299191227 0.9540981702
1.0830910469 0.1599568277
4.3718744041 0.14120182
5.7215808238 5.0487825655
25.1256409 1.094577349
0.5531850672 0.9643756467
5.9031602258 0.0393970915
0.3491819014 0.1133380865
14.51845274 0.5526388921
40.233934407 4.5793653098
2.0145408372 0.2548710669
0.1873174776 0.2748840454
1.5758044182 0.4991284795
0.8144534215 0.3872256405
13.840884918 0.6036656611
1.819851383 0.1371929753
2.2850796705 6.2788357964
3.5655340485 0.1759874143
3.5594672984 0.6989748938
2.3453952792 1.4275660614
0.6038623468 0.5283082574
0.8591508138 0.4135021441
22.400596798 1.975291632
1.4017784079 0.2988902348
2.2203121296 1.9634470074
3.6093807276 2.9925001045
1.6893095361 0.1063578433
5.7249021003 0.3167996106
1.2484948039 0.3506541991
0.5032145735 0.4045854737
12.090240904 2.2456657229
0.1832579001 0.3556706186
1.1803263815 0.3946438985
6.4275613985 0.9571838661
2.8336542885 0.1927861572
0.5366823864 0.5436012033
1.924946741 0.530604652
0.3174614796 2.2882232317
0.1286322356 0.9599265457
9.3887686922 0.2972525011
6.2932015061 0.9425362005
12.037152432 0.113010935
3.7223567277 0.0545004723
1.2567849821 0.1020588249
0.7332933932 0.2043223062
2.3321093276 0.1128865482
1.5664431653 0.7353475507
12.284193697 2.6084846965
5.3933978258 7.1819150408
5.4778431499 1.067186253
2.2888184901 0.3807974358
0.3520448124 0.223101557
0.6301885985 0.4666841038
1.3511982522 0.4886463891
0.3730132678 0.1993078277
1.0548739595 0.1535817355
10.17954068 0.6165008573
7.5659674272 2.3303014577
1.387269227 0.4768376883
3.746430279 0.1920313372
3.1955569886 0.4063154607
43.812405687 0.7938923617
1.9730932703 13.928026829
0.9164062501 0.3600301529
2.9612943086 1.1829474502
0.087921899 0.8744044066
10.325937807 3.2655791851
1.257544573 0.8029524052
6.1655852799 0.8111839253
2.0449913965 0.1923760392
1.9452626021 0.2291651066
0.6506078416 0.2036303324
0.0531925 1.1361837954
23.089978055 1.3427432831
0.1494664564 1.1176363723
1.4378969231 2.222226638
24.559818085 0.2463140435
4.2721620103 0.0874519915
4.0298486398 0.3909244795
0.7539755112 0.6718699947
1.4910887488 0.3834957929
4.1996199285 0.5775262531
4.4304197901 0.1165851303
2.3768406424 0.1166695342
3.6081728068 0.2927681716
2.5080241908 0.2445597578
3.6047357505 0.0753614017
0.7399244316 0.1940209319
3.8350540913 0.0960095845
0.0166728731 0.3586343291
1.1390124406 0.2690957818
0.7998963631 1.0880278038
4.9249188213 0.0417170301
24.826711277 0.0966197276
7.2951332442 0.9674829738
1.2823664956 0.235577523
16.099294445 0.1928068577
1.3352931781 0.8648429722
2.3375887627 0.2272435301
3.6604887794 0.080674278
4.0486198025 0.2878004493
2.091840233 0.2116506161
2.7803839155 0.2540451148
1.4630598797 0.1816751035
2.1925736214 0.9758488274
3.6533767178 0.3953567853
5.2607822456 0.7727262717
0.4717306534 0.619605012
8.5318742225 0.0536848674
2.657414869 0.0606526532
0.7826961926 0.1960382761
2.3500653611 0.1464315398
0.8189219472 0.0672479707
30.153536554 0.1557338279
10.49277781 0.0719065124
1.2624161882 0.8785492641
2.3519466688 0.1625369467
2.6385524724 0.0594463629
36.097866631 3.2403778212
0.5176811152 0.2568617007
2.0094792746 0.0813242566
3.2227772413 0.3274547763
3.2307848876 0.2421470461
8.1923417781 0.0385454774
16.560102573 2.9107269975
5.7278455489 0.1654764827
1.4974890788 0.2020247377
4.875736588 0.0966040488
0.7413959907 0.3866284178
6.5701565166 0.685578369
4.2035485786 0.0704166161
4.5000302592 0.2205506561
17.361810246 0.2227341888
7.0304853486 0.6837278748
2.5182889977 1.3546756248
12.491937332 0.2377443028
2.8282573456 0.0723423259
26.060539256 1.5288674802
2.3458389362 0.5067445697
8.9787116406 0.288955129
9.9473533862 2.8094820174
7.7926531574 0.7290923971
9.8264477381 2.3145599651
3.197170696 0.1388030141
8.9289285107 0.2065208278
4.5334119079 0.0650235224
4.487045827 0.6832830606
15.269405695 4.7185784857
0.3785007579 2.2765296644
1.9543576895 0.4849519676
1.9687069097 0.3884979975
1.6814515616 0.3206740656
2.0319230248 0.1290143575
47.225469099 1.3244701155
70.163961743 0.4676567795
19.689861952 5.6566143041
35.486282906 0.0937353152
65.607022381 0.4441277779
1.1602539597 1.1977083248
6.0927591959 0.0568709178
4.4704635533 0.0254436525
3.6796124634 0.0995453945
3.5583490743 0.7353189019
8.518441046 1.4200015104
2.7673862645 0.7647545333
0.5878011375 0.0541135099
8.3153875193 0.0872805612
5.8242435195 0.0328207449
1.8157066894 0.0830796867
4.2674380616 0.8558297139
1.4649541136 0.4705108564
5.6373422141 0.0481557116
3.3187034244 0.1199960935
0.1067021127 0.234678941
3.3628116908 0.1624536913
40.138859698 0.6906295679
6.5194170288 0.3936070088
2.1495864632 0.196625148
2.4885553368 0.0639708064
22.020438686 1.6683576925
0.5051099143 0.2820960117
40.421061688 2.2873014421
7.7637932637 5.3307351069
5.3160548291 0.0333589818
29.684865808 3.1363363673
7.6670623243 0.1026892802
0.3409572136 0.8561617722
0.8222559661 0.2627592678
8.3030258119 6.2047323974
5.3610141759 0.2744922875
4.0215608006 1.489354485
1.6232037639 0.1453195726
0.654256078 0.1180937074
3.068146591 0.108752916
2.3175289374 0.0838991836
89.616988296 0.1632707821
