MS_sp MS_st
0.7165592194 0.9885871476
14.812487637 0.6362108729
1.6020972177 0.0240867215
28.75874708 2.6537091386
1.0654267908 0.3922895017
1.1908696043 0.2397159628
2.8233737231 0.087207588
9.3198648606 2.6960831176
3.1074938756 0.2697399833
2.1540761075 0.6876606006
1.3971928638 0.4134481748
13.029656672 0.7526330997
1.656645147 0.9596204894
0.4952305663 1.9671701347
2.8533651613 1.7184166875
5.2000327837 0.2112547146
0.7114277643 0.2525328226
16.033782631 2.5175325206
2.1494886905 0.1472410666
2.3263846223 1.2342860064
0.9564152835 0.4682254862
3.5074109506 0.0369433327
3.6112371982 0.1603774292
2.6487517307 0.1712757938
5.5111373184 2.963815057
0.6021886326 0.3824847351
0.8210457436 0.2443434619
4.1835709248 0.1373630047
1.1052896483 0.1435899352
0.5540441214 1.7816293813
1.7992635617 0.2545886045
0.1392488415 5.4964646607
2.917655579 0.1072404488
1.7501400277 0.3045888595
1.7605410917 0.0446200214
5.461215434 0.1111536199
4.4181580448 0.1256570522
5.4241623302 0.0949463214
33.271077658 1.9635838259
0.3609082221 0.2738274712
5.3513103897 0.104360856
2.5341607043 0.0995151007
4.4598542769 0.2772499675
0.063481249 0.3327335806
8.4842779279 0.5482281499
0.8336860601 0.4043253991
2.8815708015 0.3779324987
5.271835604 0.0539088501
0.4509894073 0.3385655462
4.3104799259 0.3009995854
0.6452228369 0.6941343217
2.9972993225 0.1823191172
8.5986424538 1.1449831406
0.2287573713 0.3301815217
0.8484823191 0.5354095074
3.6624207471 0.0849586343
1.905476653 0.4058761108
7.7725184361 1.7679074187
0.7131543889 0.383832126
1.5644912476 0.1772613872
3.9396943056 0.1637025932
1.4031798944 0.3920542512
3.8446522706 1.2093359979
6.39752855 0.2913674881
6.4704679756 2.2258065071
0.086670963 0.2674446291
4.7496333768 0.3797059129
2.2461682519 0.3124422852
0.8199037739 0.3990053268
6.8246220974 0.9286168746
0.0229033695 0.8267044417
5.7352737637 0.1094667894
0.7676300444 0.2691892639
1.6748081497 0.2714265134
3.5725224939 0.0581647605
1.0675532131 0.3260513958
1.711403367 0.0408799495
6.5727821481 0.2425456048
8.658608468 0.8450511417
42.975470473 1.3731763642
5.0476855647 0.5822966596
1.1202978415 0.3471429437
2.3483806221 0.1307953517
1.0412688579 0.258693106
1.095042955 0.172946217
2.8596366228 0.1537734133
2.5198916151 1.7690368601
28.744793921 0.1199916495
17.017622248 0.026589788
1.8052345782 0.241034063
0.7789072094 0.1150007385
1.2408856138 0.2500432956
2.3190953847 0.8182502013
0.7559811788 0.6352924867
5.9876749988 0.1361479756
30.335205753 2.0212909125
14.592139066 0.6716581859
0.2906175595 0.191669942
3.3795710853 0.5898902894
7.0306675295 0.2725889709
2.1417577538 0.264313166
0.2597877561 0.3792805485
1.783027573 0.2727547277
4.1077478952 0.0580659752
2.1915821473 0.0751969959
2.9550687424 0.1290285781
16.998868115 0.2644591017
0.329230098 0.4635014603
1.3366655401 0.3033889549
6.1022664892 7.6125503716
3.3868635381 0.315363513
2.1969270787 0.2186169786
7.688249257 0.0705632039
3.477703462 0.3334803344
1.3754908241 0.3029840684
0.6364936421 0.2046575563
3.6489078714 0.1201464836
1.1964999306 0.2917569261
21.292837021 0.2899384156
0.4718795114 1.817731845
8.9717044679 0.4475623516
3.2855396825 0.0653317112
0.4654799035 0.1313950549
0.9219703332 0.2656298867
3.5207840857 0.1911134868
2.077309858 0.223909254
6.3330687039 0.1131084793
17.13561372 9.1350730713
7.9521619529 0.2851584172
3.7097612419 1.0784142021
2.0725238574 0.1858696034
9.0095478446 2.0479097612
0.3497985837 0.5319217199
0.2590952419 0.1589083391
3.695924125 0.5919445769
0.5253354987 0.2780130479
4.1959059982 0.1325139736
5.7238795714 0.1064858637
1.2659585077 0.1460941866
8.1976004842 0.3645432699
2.2233849807 0.3862909268
3.0627643117 0.2085686091
6.5495649796 0.0962290861
5.8397563417 0.2090694494
3.891483558 1.1491677841
11.853211967 1.309332715
5.3215857723 1.0339719789
5.9105564458 0.9330455537
1.5929510926 0.1317199276
3.6145911095 0.0673607449
4.1858363042 0.0873607493
3.7500661226 0.0501679189
1.3405554589 0.2226998548
2.0447802576 0.1988585416
5.4249207764 0.1089898731
3.6571952594 0.0446479519
2.6317761756 0.58621905
2.4826598128 0.2402734147
6.2179659678 0.1811300258
7.2676002806 2.8982430849
10.115563363 5.8602224431
3.6313355833 0.4134343917
0.0667779992 0.566056559
2.6739374684 0.1329856811
16.3890574 2.0196949306
5.019650965 2.8235686332
10.451862948 6.0816997176
10.788054555 5.614892663
3.1772904754 0.1551570563
5.3906898528 0.0965841307
3.5997060568 0.1305735424
5.7959261421 0.0628607958
0.0530502242 0.3310935674
2.6853934972 0.691075442
2.4298865101 0.1148500394
3.2185105965 0.1623032845
10.000498637 0.4487030164
1.5653913438 0.5638338179
14.771378312 1.3689031534
16.666247611 0.2696569869
9.9768449464 6.8538715845
3.9715629067 6.2210034721
7.113771804 1.1934951109
1.450424805 0.1609082713
2.06193228 0.2538848761
6.015277174 0.2950352588
24.118193778 3.1853361993
3.0978940317 0.1580830087
7.4010311925 0.7197580839
9.4844088403 0.1621914217
1.6425861543 0.8974367938
18.183523021 0.2507163053
4.7337889237 0.3554985709
12.098272184 4.3265557513
3.9170384689 0.4276104502
5.7588443077 0.0346394393
3.5903240549 0.0766185204
1.9482435408 0.8526134645
10.452812503 0.2836185524
5.4772961661 0.4084038739
6.6157009427 1.8400184216
8.016194386 0.0418070558
1.217236946 0.1134733978
2.6939314904 1.0229100554
8.612758017 0.3998304213
8.320158254 0.3316492362
1.4349338605 1.4291937316
0.7126284555 0.7769819321
1.0651493365 0.7318744142
3.3874974572 1.7235642898
1.742199054 0.6409526127
3.4599642537 0.5008147148
3.2809602625 0.1752790755
3.5076706855 0.4017581059
1.3053838647 1.5118035257
0.8262166923 2.0476155629
0.6977109335 0.1883577113
3.1874237097 0.0939342528
0.2498487694 0.1752709651
1.9897026193 0.1038990117
9.9611671479 3.6266239354
0.4911960787 0.4012312375
6.0633183282 0.9320668912
6.87121575 0.1379889508
1.418659858 0.2133522572
7.9463789438 2.8068023078
3.6383482314 0.1100627577
3.2319664104 0.2113247718
4.6542970467 0.2505524229
0.1106631612 0.6041891284
0.1021825832 0.5274053816
4.2037275047 0.058026397
3.6631235132 0.735427338
14.347324843 0.6510142491
19.923953545 2.7333406541
11.901937275 3.1302683483
0.2932156225 0.3934381326
2.7891294703 0.1431742835
1.2192263617 0.524955508
0.0943181455 0.3705066247
6.8234230316 0.1571080378
1.1856725368 0.8033090468
0.7541346078 2.0669662171
0.2044577273 1.6410184395
14.018272698 12.254723182
2.1170042706 1.0826385191
4.5369771111 0.1733448813
24.735549537 1.5611835745
11.663269344 0.0564372703
1.8373767262 0.1830457702
2.2446513436 0.0936248746
29.645657726 0.2466337087
1.9027306822 0.2339101848
3.9194635711 0.0384892835
4.4543494004 0.1028098974
2.3242820605 1.1514375177
3.5998575583 4.7493536282
2.8528755977 1.6814039196
2.4187110274 0.1394671918
0.3137851603 3.7913895736
4.1972599649 0.091142413
5.4959934344 0.3588005309
2.3221379828 0.235827342
2.1746641689 0.1989632584
2.3071334317 0.2282360359
5.9755551741 0.0865242433
5.2021255212 1.211164201
4.582509058 1.5528146591
1.1352433676 0.1594276274
3.5073204528 0.1261763366
0.295645425 0.1923607024
0.5706283658 1.6947341099
2.8177064664 0.1388829046
11.015153094 1.569342924
3.3954188764 0.227564826
0.2529841043 1.5837581398
1.2798550219 0.1013404289
3.1851971345 0.2601886015
0.8418398084 0.4016921003
2.1339875585 0.761021215
15.426289752 1.630061763
11.421993394 4.8060495748
18.316575355 1.5036005793
5.9567358361 6.2802074268
5.4347613672 0.0587786993
16.055838751 6.9230455309
1.5157706069 1.9006884578
1.4520259085 0.8094347317
0.5643084708 0.3248067893
0.7847488978 0.2919450203
6.3609366686 0.1873867668
9.1599189151 0.143225709
8.9548321339 0.7178376392
4.7627165652 0.2377585584
0.7314103974 0.27903273
0.3476711387 0.1890844615
2.3497635669 0.7592552546
5.6930184875 0.1446750776
9.0877222877 0.1175795492
3.1484572494 0.4451099546
2.4766017899 0.2905682386
2.1663524572 0.1638895279
3.2377939319 0.2008461557
0.9839799198 0.7076633773
0.5409633723 0.2768398044
32.217808647 1.7478357757
8.4969350603 3.9513960601
5.8035494119 1.7589325473
40.88755765 0.7592890528
3.9503769958 0.4497809812
4.1508158448 0.3731435092
1.982420549 0.2306091763
7.5096260885 0.2410583707
1.57222285 0.2560978493
38.237070054 1.7492719746
5.2867573242 0.180421597
1.7286863028 0.2114944773
2.0514701091 0.0929432903
0.4555059263 0.5682637965
5.3303800279 0.0630637899
4.9152994493 0.1891018853
7.6175893081 1.9289610924
0.7117563137 0.2998533359
3.0900074833 0.1549119536
0.5094466189 1.6127491762
0.2315030401 0.8497072926
0.1993819118 0.251514433
1.3542552427 0.1349369821
4.4269804235 6.0297713951
1.0522294601 0.1988598541
6.0150932158 1.8194725762
4.7154215502 4.1252200395
2.4701235247 0.2639249474
10.242086631 0.407785253
1.8120567716 0.0863684565
6.5326840084 0.0987536551
1.298164914 0.2338465581
0.9687783502 0.4094267549
0.193259545 0.5039865939
40.479235563 3.1510065952
7.4592635002 0.1932037471
3.3138944046 0.0739781521
2.5916131365 0.0557496962
3.4573032884 0.1239977504
1.7142082673 0.2606765761
2.0655608991 0.2591033478
5.0518066439 0.0992493032
0.2142897066 0.2966327247
13.904922518 2.0559990584
3.5627733787 0.459373282
0.0671745254 0.5602396532
1.0324989967 0.1257878434
21.520791408 0.2199982412
3.7833098403 0.5685852799
22.027546092 0.8729261927
1.6360520366 0.2195919145
4.1519050834 0.2240120886
0.4890051125 0.3111996174
4.0307483483 0.0798716687
16.885955549 1.0225003228
4.2668833989 0.1196338677
31.357358797 1.2616558403
0.8686903578 0.3649921761
0.2001031736 0.4340342972
2.8118169527 0.2458465493
1.5682303319 0.0502490815
0.4567153358 1.0956122981
0.414932925 0.6355654171
1.4018115327 0.1552046678
4.6240095305 0.0683102239
1.3461674931 0.901927582
3.3257371369 0.1160446106
6.6378904722 2.3229886735
1.8595223143 1.6944034484
1.187939813 1.5929062795
14.811473804 1.7145093515
14.251447862 2.6344315184
11.681506393 0.7755849887
0.3630477869 0.3188785221
4.5098120169 0.7757089409
1.5655404545 0.3397564
14.035035584 1.0800989349
3.7909597371 0.6367127878
1.731669292 0.4764403503
1.9649074567 0.7594704991
2.9341822487 0.7013955905
1.7626753582 2.089257538
13.821354847 1.638093087
0.8545871827 0.2218159203
3.59766947 0.1581635541
7.8440095255 0.7063596898
7.4748670308 0.0967194521
5.0255469951 0.0691819038
3.9186145404 0.1384578982
1.6876229961 0.7500022032
2.9498628085 0.913234824
3.0595484717 0.2622844194
27.813530317 3.0196911197
3.5560297691 0.1144708254
5.3906762591 0.1090375075
19.483313304 0.696322823
3.0883811848 0.1783058262
2.4816568316 0.393980292
1.1664579933 0.2601625357
5.8611409013 0.0937718877
7.2684111053 0.7450967774
16.917903995 1.710938097
1.1260474968 0.392598102
1.0584171033 0.2957740038
6.9098446921 0.0806657919
2.3394308553 0.1956337846
2.1706268526 0.2081713119
3.3621033866 0.0856829386
1.2975291558 0.1244508116
3.0208692035 0.177144281
2.1993205827 0.513350104
5.2437073774 0.1384661761
6.1903358461 0.1766673181
2.6526659535 0.2423923433
2.6119655322 0.1498127187
3.6435997529 0.1787299088
8.5485552228 0.7874678683
1.8347092618 0.0219744251
3.4921298176 0.1133176252
3.0791182909 0.1639045551
23.256911619 0.2721516206
20.404138806 0.3259176353
1.1647301193 0.2222905068
1.01881418 0.1273355499
7.8993859853 0.0524076601
41.98895246 1.491224687
2.9971921083 0.116137169
5.9743214341 0.5123544575
2.7048561154 0.0568330203
1.4837155768 0.131008871
0.6901888077 0.110684126
0.136579178 0.2776734332
7.5893748412 0.3301572827
1.4251245374 0.1651899937
0.4019796358 2.291041708
0.724093889 0.4609013121
0.2034057381 0.2196782938
2.4109266945 0.2216356959
5.6880582282 0.0353331487
1.2581406974 0.5246840523
0.4337142151 0.349137615
2.2778427495 0.2889568447
0.3670697534 0.4908968447
2.4527110894 0.0853111646
2.0888749536 0.0788740693
4.0230451121 0.0531382914
7.6409630444 0.0442822481
1.0921617745 0.3903763717
4.5670227767 0.0808500656
4.3151963734 0.101058811
3.3773402176 0.2164576832
2.1494621157 0.6333064254
0.8939385729 0.7534133323
32.333991909 0.753605128
0.6109099642 0.382628706
4.3748307068 0.0672117052
8.2379394589 7.9335063123
5.1380997265 0.1764017249
3.660714322 0.2604566627
2.4871675608 2.5450115382
2.170430625 0.1076290267
1.3963642707 0.2436026887
8.0375536259 1.6624452678
9.2268632026 3.1440043868
9.769903419 0.3861131492
12.936912762 0.1696366859
10.293991446 0.4044114442
2.2798511272 0.1686742562
7.1617307736 1.3806345119
0.5916486291 0.1530052254
7.7791367728 0.1151555149
3.368376738 0.1785994236
5.1458100312 0.1885565442
0.3994110062 0.3100808927
2.5047602498 0.153042276
5.2931089542 0.2795155773
3.4961998179 0.3099801213
1.1012088482 0.3191903594
15.964014919 1.7370383039
1.1055818277 0.7460653048
13.907268929 0.1604188042
6.6460788556 1.0728356261
2.9220371308 0.2136428375
0.9140785954 0.1350182974
1.931843216 0.2077231045
2.3812014793 0.7835387685
6.6783390334 0.8563856356
2.0605998127 0.0345887529
0.4505196409 0.907127335
0.1062430711 0.2190169895
0.0246830749 0.305613936
8.785016898 0.0349003384
4.8643098908 0.2481381123
0.0209172769 1.2789615414
0.6593179613 1.2394810511
1.3686393642 1.2430166386
1.355194479 0.3793218101
3.489081285 0.1264386527
8.5728358693 0.3356316168
18.894573612 1.5193972165
9.5376657266 0.4225296066
1.2651621809 0.21179989
2.0346992115 0.0993074611
1.9075605736 0.1898203229
1.8759685167 0.2961685775
0.4517779058 0.1277320146
2.8678058594 0.2632615451
2.3626159598 0.1489842335
42.095845096 1.3767920221
0.6775355657 0.0975901225
5.9909227376 0.1278220691
3.5448502397 0.1070596164
0.4520984507 0.9525910411
0.6843999653 0.7256152854
0.1455505993 0.2641589969
0.8048012253 0.170158038
6.1097365958 0.147785488
5.5916379465 0.0922190735
9.1941308576 0.0773940752
0.7813555231 0.3801173249
55.793399262 0.3325104924
2.4628653077 0.489478469
4.5906093432 0.8348400548
4.8942432777 0.6658783901
2.6897337113 0.3201124763
2.9678575539 0.0787801637
7.5117114137 0.0687842346
1.8285824041 0.4151880868
4.4903288383 0.1109887663
8.5852722705 0.7935465883
3.573723288 0.506092018
26.232499743 1.668302682
9.0896903796 0.1488996587
0.2395238245 0.3512997203
3.2259677755 1.3688416905
4.465332013 0.218844448
14.033669884 2.9281844898
7.1230586771 2.0144529264
0.327889615 0.5581130085
1.9339382521 0.1594548121
19.701859044 0.801067097
11.783807183 0.2458946851
2.2285820277 1.0743481964
34.884161103 0.1903586774
20.725918873 1.2490685981
12.348430403 0.908634961
1.2342425558 0.2394439548
10.639130464 0.2422775352
1.5686465428 0.1710519219
7.8232744707 0.1334491745
3.4255003957 0.0956310567
5.8414992858 0.1867208433
0.1613898713 0.3240159243
0.7458965007 0.3703730105
2.2577749534 0.065907486
6.9685094061 0.0470723971
0.987635873 1.2316830541
5.2701034613 0.273807982
6.5139348702 0.5696200321
0.7940978895 0.289521023
9.9718698176 0.0699770326
1.212382285 0.1743965179
2.428005833 0.2204488927
6.5359056746 0.0431434669
6.8750793249 3.3510911841
22.193053936 1.101887637
2.4482714886 0.2127508223
2.0456167923 0.1749995899
6.2339398126 1.7425667562
8.7615715107 0.0927082561
3.8103983029 0.154227467
2.808540544 0.093776705
27.598720753 1.6498132531
5.5278584746 0.5935199845
11.515189528 0.054857059
26.29232759 0.3003706486
2.8095315065 0.0406224121
4.529876814 0.1353433165
3.4280525574 0.4651528202
9.1834459585 0.8679207481
0.8340951823 0.2904526809
2.4714535359 0.0958081027
1.4566577828 0.5179024675
3.3401748605 1.4855899827
1.9697910428 2.5242619013
45.496553793 2.330474173
0.0071454563 0.3938723844
3.21415792 0.0713399738
1.4726143226 0.5718168729
25.649966989 1.487926774
6.746210531 0.167238592
1.7601919796 0.2861542747
10.865096217 0.4038660613
33.978958889 1.0499787969
1.537003797 0.5470242243
0.6186889453 0.4630008575
21.715372339 0.2563501081
6.627687342 0.7340800819
4.6618900577 0.1701605936
4.8119670213 0.13618862
0.2905280308 0.2087503513
3.6081232353 0.6751818393
20.663879813 0.2639627648
6.2417834132 0.1031610972
1.558747188 0.1378520202
45.409895808 1.091255262
4.6661522039 0.1184321963
2.2628355222 0.6895302945
3.7125406829 0.3152894207
4.0685490466 0.0718379487
0.5112109479 0.3565845115
2.6287981635 0.2812412487
1.5396028239 0.4381787647
3.1710885908 0.2821778375
38.989175236 2.4010141994
2.2905391655 0.2663311482
12.970125954 0.7744091446
2.7854659016 0.1307265478
1.3615177647 0.6080734126
0.6639184901 1.4515837023
3.8509541786 0.3761023493
13.706463721 2.0683405472
6.2085707697 0.2502886311
4.6227595873 0.2270213298
2.5505412633 0.1826681873
22.317987026 3.8982615392
4.4974167874 0.1281279072
7.600924672 0.1154894801
3.3282341714 0.1198264399
4.9821796586 0.1249682014
1.0683402467 0.0819268906
3.0268506042 4.4840981179
3.1757565044 2.0449129431
1.0937700985 5.7512210892
1.3341844432 0.3109582675
2.4813339207 0.2013177923
8.9219226572 0.1711466735
2.5859450347 0.1940117985
11.954459744 0.6405207583
1.3553328972 0.349339972
42.558592273 1.2494178407
27.966479878 3.6387621953
32.597691561 0.2119864536
6.2444619777 0.1169699877
10.723349899 0.1002421228
2.7825696187 0.270471035
10.686834384 0.6870440779
0.8719587764 1.9345131119
2.2322453198 0.098482055
0.6925552192 0.4512266222
31.913031437 1.9739119168
32.970263062 0.8393219309
2.3139944526 0.2796736067
2.6149907593 0.3112952798
3.217550873 0.1265499476
9.0813435113 1.1815831887
1.5529086203 0.669720635
16.764851973 0.1671678881
0.6751191681 0.6080132739
0.0503014252 0.1847455907
5.9807242864 0.0265481073
0.686015114 0.5503089002
1.4079169826 0.4706053635
6.4668585956 0.035952845
10.0754132 0.9647880135
15.344531114 1.5765184382
3.0884778083 0.3280336642
4.2198312932 1.0655468764
7.6491373918 0.3510695675
1.7176996439 0.0600123137
23.456351445 0.9633078435
2.7633286498 0.614591432
1.3970011912 0.0985782835
8.9802302872 0.0405872712
8.1293687791 0.1961174141
1.8124379884 0.1021150742
1.5512818031 0.2227640685
20.421332465 2.7253969346
2.6874724148 0.2306173742
4.552248368 0.0769162863
7.8670694615 0.1401832638
13.410406427 0.4310844194
0.6637905409 1.3806705068
7.835308016 0.104069504
0.5711940417 0.2738459174
8.0035941625 2.264477867
13.587916395 0.4588725316
15.711458274 4.7900328644
0.4387057898 0.4528101217
7.5402769795 0.051829072
2.0383993204 0.1477565051
0.8423558999 0.6051700849
3.2078575883 0.6242698263
6.0231663736 2.2842778326
2.4898409943 0.9018075303
3.1114582266 1.713253321
2.6722076167 0.2749763899
1.778211137 0.3422593152
1.044447382 0.3308265672
2.1066299091 0.3875451005
5.0923596586 0.2101630855
1.6060571116 0.095385758
25.129069644 1.3059595826
3.1963509799 0.138503853
3.2674004243 0.3102503602
66.742550176 0.8245902338
1.0846249073 0.349933869
1.9756113978 0.1062715786
4.2636586702 0.3236095785
2.9998212403 0.3407648704
28.955888768 7.6518447003
12.7303842 1.190184374
2.8254540427 0.045350652
9.3860453134 2.5446167342
2.6384698554 1.4885813834
3.1102826104 0.1983247846
5.5968446979 0.2323904526
3.3832832663 0.7123058471
5.1125127852 0.0660884258
7.1897692213 0.9176055147
0.4435588431 0.3850348599
9.5615814003 0.9923059009
4.2674984936 0.0573854395
4.2348425733 0.197865464
1.0170050632 0.5956357195
2.4340495645 1.0376293964
3.8112192855 0.0752648672
4.2529210996 0.1647872929
2.3840242505 0.2580339651
4.1932617742 0.0727352823
9.5596437396 0.6986210844
6.4491738321 3.891922102
0.7808380965 2.1436016146
2.4098896593 0.4895661625
0.4610071899 5.280056987
4.0003024816 0.0912909896
1.6223911004 0.1576901508
2.193141419 0.1289105884
4.3361148536 0.128374195
2.5772411334 0.6371441767
3.7739999719 0.1435164062
9.5527084123 1.6151775555
11.014460236 0.637763585
1.7743664136 0.3055140912
5.756522209 0.1553376507
0.2168150912 1.0154118944
9.9318524207 1.3627705492
4.1544516564 0.1749106025
2.2214026514 0.5674414585
3.0752055586 0.1622635964
4.3389368004 4.9331441437
4.5790186728 2.4175889346
1.3440024648 0.1179467798
2.0068133098 0.2542372154
1.8382440687 0.2712067684
15.335371902 0.3836277771
3.3263477502 0.0322519628
0.8335842135 0.286853806
1.6844830021 0.395718048
0.7319951038 0.2082885212
1.5417915785 0.2359538188
1.2821182276 0.4918144697
1.1754164379 2.284922105
0.6629334998 0.2868207558
10.81326133 0.7464292034
4.3519434056 0.5948698242
0.7913781914 1.2852025507
1.2849610743 0.1621538316
1.8875798389 1.040318428
19.571186995 6.5072067758
0.0817185713 0.5950405175
2.4468874609 0.5470182929
19.589543375 4.5107305788
28.342534249 0.5479145701
9.3663422014 2.4777852012
1.2345482477 0.2855262518
1.6847179369 0.2093482833
1.6087332576 0.2663845748
0.6800283274 0.4548528704
4.2702495665 6.9940116797
0.2483512431 0.7690430479
15.538271441 5.488118505
23.893790407 5.231074825
2.7587921989 0.1254493236
3.2146782993 0.1658611964
1.0362986038 0.284324625
6.5903795968 2.3138183873
7.0413158736 1.0276914869
2.1481616391 0.2574077252
2.2131833799 10.442957806
4.347259546 10.94257339
23.443360608 10.284819226
13.724694238 13.833438188
1.5736893134 0.2812876606
2.7075479252 0.0886227553
6.588549171 0.2791579014
1.9977611484 0.5401076181
2.3446635786 0.1783114978
5.7267689168 0.1396663436
4.0153527694 0.4242202723
0.2165902365 0.468863522
18.850713344 0.9392042996
12.636772131 2.4816696897
1.6310454555 0.1787665525
1.820816207 0.1099922248
4.1473158012 0.0601775889
0.5879770751 1.9795389605
3.0474493085 0.2319596203
10.167171903 0.9523033903
2.3090731006 0.4997396898
4.7290684756 0.3749907961
0.0151482645 0.3728982137
4.347151498 0.6812846996
3.0610931305 0.2888129013
4.3319121478 1.4768969995
4.0872665815 0.1932901865
0.3970115256 0.1897740814
3.9052214011 0.5883334201
2.942248389 0.6534588103
10.154516641 1.6761191181
2.8034636392 2.1553420004
2.2386452469 0.3378269032
3.6854495869 1.5155781027
0.9521086334 0.3368100551
1.1877066314 0.2533783582
2.8036726147 0.1293502591
2.0571805622 0.6598248176
16.730806514 1.678840391
3.5113077712 0.0576062431
14.287872213 5.7204528527
1.7787913098 5.6003673081
0.5265062066 1.6051132036
2.2586520073 5.9870304452
3.557198305 9.6064390377
9.5923351239 2.1390309399
5.3192963603 0.7729301446
0.9730056145 1.6106284966
0.2161049304 1.0071504058
19.83096966 3.242146508
3.173403917 0.5763192551
2.5605606795 0.32279361
0.5916422043 0.3048792732
0.8436062833 0.2557977897
2.9567864407 0.1403943914
2.8311381125 0.1175541966
1.9479877653 0.2166761862
0.3660891809 3.6665025242
4.3442725437 0.4009910153
2.5478040042 0.2755776138
1.056670222 0.4169516737
2.0097921883 0.2015659027
0.8130283413 0.3611276685
5.8130447567 0.0662612485
7.0612698417 0.0924048361
2.2344041817 0.4486231395
6.202519216 0.1011969898
0.1578835167 0.5456570945
2.2607295314 0.2009046192
5.8895298101 3.0726100716
0.0710033593 0.6637377227
2.4682552962 0.2714647263
1.2495308309 3.1321626211
3.4660961359 0.6724108547
4.769745827 0.6057689396
0.9095020255 0.2419304918
3.9111022585 0.3985661973
0.9392979609 0.437081204
1.1475623153 0.2796270429
0.6717210349 0.1539802579
5.1145060879 0.021625277
0.0175322368 0.354548784
3.3724908284 0.1533413183
1.9285269539 0.3084416204
5.0611128806 0.2419426636
4.172121568 0.8848061466
0.6202303424 1.6382981319
0.1417856222 1.4379270494
0.7092396016 0.2849769701
2.9613011992 0.2839348557
14.225008262 5.8998842863
2.7329022033 0.1483062437
2.8504841065 0.4117565586
0.4743606115 0.3623466901
0.9838341542 0.3528134955
2.9342599741 0.2032155373
0.7315523386 0.479454195
1.3371329033 0.1610458386
1.0733979447 0.3038795438
41.716085541 4.717607601
0.9719063275 0.1532466301
0.0620183309 0.6024980554
3.7633781652 0.2118244088
2.7449315053 0.3551473345
33.552061996 1.6589867153
2.7740702775 0.1503022003
0.9190242792 0.1060267501
2.5682545006 0.0813343029
0.7165403847 0.6807539586
0.3753563328 0.7588791937
28.68482593 1.3878565463
2.5097213046 2.0789684282
1.979185081 0.1053954811
0.8704686001 1.4280338476
8.8085677181 1.4560696858
7.5112132985 0.2290850444
5.0836073616 1.2362991852
0.9773113287 0.2134084204
1.7037150778 0.0367358108
1.1355767585 0.3729426947
1.4475064065 0.3719504933
30.059012952 3.3554834322
4.8645465629 0.2876730876
8.8643229639 0.3132208322
1.0697543051 0.4859867066
1.0823950673 1.1334528341
9.9446806454 1.0998912384
0.9505920817 0.7004368789
8.6106984634 0.7495405466
0.014614502 0.6350205803
10.785537075 0.7162693728
0.2939806795 0.6488778491
3.5785840478 0.2770240804
1.6184448118 0.4329508388
6.4822213603 3.3729867808
7.5202023276 1.612476774
27.040143918 2.2820773928
3.1388403217 0.1663154971
5.6560567562 0.1219533222
0.3137536006 0.2202922728
3.7135741863 0.2876684283
1.07907717 1.0584752842
3.3928538332 0.9931462828
2.53604205 1.5996055806
2.8489322209 0.6302920032
3.9602830246 0.405899248
3.4753389701 0.1571944686
0.1117510548 1.0991409304
1.8210425173 0.0459675472
0.9367831424 0.1771012527
3.0773679192 0.2143161381
1.7619601039 0.3875690311
3.6581979544 0.1303902972
0.1324556338 2.833474454
0.6604043436 0.2083832313
2.8697296762 0.3297254764
1.6799589868 0.1918362813
3.688270364 0.1553989303
2.6017083007 2.8858502862
1.9179990831 0.2325506349
4.1051790014 0.7712129237
23.217737228 0.7598799784
5.2496749936 6.1941651529
3.9180819458 1.594302296
2.8936088313 0.7088890651
1.316354213 0.5769121723
2.2103683583 0.3114273371
2.1532747192 0.5801546115
1.6549974185 0.140265846
1.0932405125 0.8600806753
2.9400098675 0.8139804125
2.0716425896 0.2089255048
1.6374466437 1.2603328506
7.7040596455 0.6003393672
1.5427896244 0.4251837943
2.7844161189 0.5194013177
18.240203544 4.0370392141
1.6196950113 0.2620167211
14.404447116 0.357656005
3.1380872237 0.1533292472
1.2363231574 0.5344059093
2.3423096584 0.4425769935
2.88922454 0.0713478618
6.5673010827 1.9850057464
1.6301207983 0.1390788549
24.549539598 0.3906394542
29.121782842 3.5862928591
2.6759724739 0.4559871093
3.3553653173 2.4324151233
5.1237602434 1.0120141589
0.5798873282 0.7777819235
7.0495137834 0.0517157787
1.034907075 4.9713046082
3.8594620705 1.0707516155
12.30271371 0.3481448734
2.6306710633 0.0740841617
2.1806166616 0.2097222229
1.5491269904 0.1377635214
3.6675317355 0.5571231464
1.0259490679 0.1250845734
3.4781263002 0.4743912102
5.1563983908 1.0914894478
7.7834694885 0.2681592808
5.2879155988 0.2183337949
22.383127882 1.0798127848
3.999374195 0.242638208
3.0274400885 0.0789476986
3.0827347398 0.084882631
0.5270512778 0.5166702727
20.128529125 2.6462745346
8.9155885512 1.1003365278
2.3261244166 0.1752418312
7.9528791449 1.3530405155
2.7223244896 0.0526576141
4.0275854049 0.0829032534
2.3293538657 0.2774816837
1.0812265713 1.2220733183
4.2712936314 0.3728271086
3.0633915635 0.0507225986
2.9330249489 0.2009130073
2.9176077825 0.8223445094
8.4170678717 0.1030828371
0.9002397381 1.0970396691
3.5599143011 1.1576444218
5.197025501 0.7823663121
2.6453028058 0.6710862955
16.178764342 1.6405694272
4.3420211707 6.1343244721
4.7962908867 11.714670296
2.3178616676 0.6059720814
2.1911779957 0.2352356965
